intent,text
peraturan,Aturan penggunaan komputer dan fasilitas lainnya gimana?
peraturan,Aturan untuk pengunjung baru seperti saya apa aja?
peraturan,Bisa bantu jelaskan ketentuan umum di sini?
peraturan,Bisa dijelaskan peraturan-peraturan yang berlaku?
peraturan,Bisa kasih tahu peraturan yang berlaku?
peraturan,Boleh bawa makanan? Atau ada aturannya?
peraturan,Boleh dijelasin panduan umumnya?
peraturan,Boleh minta info tentang regulasi perpus ini?
peraturan,Boleh minta list tata tertibnya?
peraturan,Dilarang ngapain aja di perpus?
peraturan,Gimana prosedur dan aturannya?
peraturan,Gimana prosedur kalau melanggar peraturan?
peraturan,Gue harus tahu dulu aturannya nih
peraturan,Hal-hal yang dianggap melanggar apa aja?
peraturan,Hal-hal yang gak boleh dilakukan apa aja?
peraturan,Hal-hal yang harus dipatuhi apa saja?
peraturan,Info tata tertib dong
peraturan,Kasih tahu dong kebijakan yang berlaku
peraturan,Ketentuan yang harus dipatuhi apa aja?
peraturan,List larangan dan keharusan di sini dong
peraturan,Mohon info tentang kebijakan perpustakaan
peraturan,Mohon informasikan tata tertib di BIPA
peraturan,Pengen tahu aturan kalau mau pakai layanan di sini
peraturan,Peraturan di BIPA gimana?
peraturan,Peraturan pengunjung apa aja?
peraturan,Peraturan penting yang harus diketahui apa?
peraturan,Perlu taat sama aturan apa aja di sini?
peraturan,Perpustakaan ini ada peraturannya nggak?
peraturan,Rulesnya apa aja bro?
peraturan,Sanksinya apa kalau melanggar aturan?
peraturan,Saya butuh tahu peraturan dulu sebelum gabung
peraturan,Saya harus tahu dulu peraturannya sebelum mulai pakai
peraturan,Saya ingin tahu tata tertib di sini
peraturan,"Saya pengunjung baru, boleh tahu rules-nya?"
peraturan,Share dong peraturan dasar di sini
peraturan,Spill dong semua peraturannya
peraturan,Syarat dan ketentuan di sini apa?
peraturan,Tata tertib buat anggota dan non-anggota sama gak?
peraturan,Wajib patuh sama aturan tertentu kah?
peraturan,sebutkan kebijakan kebijakan disini
peraturan,Tolong jelaskan aturan perpustakaan
peraturan,Apa peraturan di perpustakaan BIPA?
peraturan,Ketentuan perpustakaan apa saja?
peraturan,Boleh minta informasi tata tertib perpustakaan?
peraturan,Rules perpustakaan BIPA dong
peraturan,Ada peraturan khusus di perpus ini?
peraturan,Perpustakaan ini punya aturan apa saja ya?
peraturan,Kebijakan perpustakaan seperti apa?
peraturan,Saya mau tahu aturan perpustakaan
peraturan,Standar operasional perpustakaan apa saja?
peraturan,Panduan penggunaan perpustakaan untuk pemula
peraturan,Aturan yang harus dipatuhi di perpus apa aja?
peraturan,Apa tata tertib di perpustakaan BIPA?
peraturan,Butuh info tentang aturan perpustakaan
peraturan,Berikan penjelasan tentang kebijakan perpustakaan
peraturan,Mau tanya soal peraturan perpusnya
peraturan,Aturan peminjaman buku gimana ya?
peraturan,Kewajiban pengunjung perpustakaan apa saja?
peraturan,Aturan main di perpus BIPA dong
peraturan,Apa saja yang dilarang di perpustakaan ini?
peraturan,Tata tertib penggunaan perpustakaan
peraturan,Boleh tahu aturan perpustakaan untuk pengunjung?
peraturan,Jelaskan tata tertib perpustakaan dong
peraturan,Peraturan yang berlaku di perpus ini apa saja?
peraturan,Sistem aturan perpustakaan seperti apa?
peraturan,Mau tahu tentang peraturan di perpus BIPA
peraturan,Aturan dan tata cara di perpustakaan
peraturan,Apa regulasi yang berlaku di perpus ini?
peraturan,Ketentuannya apa aja di perpustakaan?
peraturan,Aturan perpus yang perlu ditaati
peraturan,Apa ada peraturan khusus di perpustakaan BIPA?
peraturan,Tolong kasih info tentang tata tertib perpus
peraturan,Bisakah dijelaskan peraturan perpustakaannya?
peraturan,Ketentuan yang ada di perpustakaan ini
peraturan,Perpustakaan BIPA punya aturan apa?
peraturan,Regulasi perpustakaan gimana ya?
peraturan,Pedoman di perpustakaan apa saja?
peraturan,Aturan standar perpustakaan gimana?
peraturan,Apa ada kebijakan spesifik di perpustakaan?
peraturan,Kasih tau dong aturan perpusnya
peraturan,Peraturannya gimana di perpus BIPA?
peraturan,Mau tahu prosedur dan ketentuan perpustakaan
peraturan,Tata tertib yang berlaku di perpustakaan
peraturan,Apa yang tidak boleh dilakukan di perpus?
peraturan,Aturan buat pengunjung perpustakaan baru
peraturan,Peraturan kerja di perpustakaan
peraturan,Aturan penggunaan fasilitas perpustakaan
peraturan,Apa kebijakan perpustakaan BIPA?
peraturan,Aturan perpus yang wajib ditaati
peraturan,Kebijakan operasional perpustakaan
peraturan,Jelaskan aturan dasar perpustakaan dong
peraturan,Aturan perpustakaan untuk pemula
peraturan,Apa saja larangan di perpustakaan BIPA?
peraturan,Peraturan teknis perpustakaan seperti apa?
peraturan,Ketentuan penggunaan perpustakaan
peraturan,Panduan peraturan perpus buat pengunjung
peraturan,Aturan peminjaman di perpustakaan BIPA?
peraturan,Rules yang berlaku di perpus ini apa?
peraturan,Butuh informasi tentang kebijakan perpustakaan
peraturan,Ada dokumen peraturan perpustakaan?
peraturan,Kebijakan untuk pengunjung perpustakaan
peraturan,Tata tertib perpustakaan BIPA apa saja?
peraturan,Aturan yang wajib diikuti di perpustakaan
peraturan,Apa peraturan resmi perpustakaan?
peraturan,"Selamat sore, daftar peraturan yang tidak boleh dilanggar apa saja? Makasih"
peraturan,boleh bawa makanan ringan ke ruang baca?
peraturan,saya harus diam di ruang baca ya?
peraturan,"kalau telat balikin buku, dendanya berapa?"
peraturan,boleh ngajak teman diskusi pelan di ruang baca?
peraturan,apa semua pengunjung harus isi buku tamu?
peraturan,ada aturan soal pakaian di perpus?
peraturan,boleh telepon di dalam perpustakaan?
peraturan,peraturan untuk bawa kamera ke dalam gimana?
peraturan,harus scan kartu setiap masuk ya?
peraturan,"kalau ketahuan merusak buku, kena sanksi apa?"
peraturan,"halo, ada peraturan khusus untuk anggota yang sering pinjam buku ga?"
peraturan,"selamat pagi, peraturan jam masuk perpus BIPA berlaku untuk semua anggota?"
peraturan,"maaf, kalau saya cari buku sambil makan boleh ga?"
peraturan,"permisi kak, ada aturan pakai fasilitas wifi ga?"
peraturan,"halo admin, peraturan untuk anggota yang telat bayar denda gimana?"
peraturan,"selamat sore, saya anggota baru mau tau peraturan jam layanan weekday"
peraturan,"maaf ganggu, aturan pinjam buku untuk mahasiswa sama dengan umum ga?"
peraturan,"halo perpus BIPA, peraturan pakai fasilitas komputer ada batasan waktu? terima kasih"
peraturan,"permisi, ada sanksi kalau anggota melanggar jam operasional ga?"
peraturan,"selamat pagi, peraturan untuk cari buku di area terlarang gimana ya?"
peraturan,kalau telat balikin buku dendanya berapa?
peraturan,kalau ketahuan merusak buku kena sanksi apa?
peraturan,halo kak mau tanya peraturan jam malam di perpustakaan gimana?
peraturan,selamat pagi boleh bawa tas besar ke ruang baca tidak?
peraturan,permisi aturan untuk mahasiswa asing sama ga dengan lokal?
peraturan,hai admin boleh tidur di ruang baca kalau capek?
peraturan,maaf mau nanya dress code masuk perpustakaan ada ga?
peraturan,excuse me boleh charge hp di ruang baca ga?
peraturan,selamat sore ada larangan khusus untuk anak-anak tidak?
peraturan,halo kak peraturan penggunaan laptop di perpus bagaimana?
peraturan,mau tanya dong denda keterlambatan per hari berapa ya terima kasih
peraturan,siang kak tolong info tata tertib lengkap perpustakaan dong makasih
peraturan,"permisi, ada kalau anggota melanggar jam operasional ga?"
peraturan,Share dong regulasi dasar di sini
peraturan,Saya ingin tahu aturan perpustakaan
peraturan,Bolehkah membawa bahan makanan? Atau ada aturan?
peraturan,excuse me boleh charge hp di room baca ga?
peraturan,Peraturan Perpustakaan :
peraturan,Ketentuan perpustakaan apa?
peraturan,Boleh minta informasi tertib tata perpustakaan?
peraturan,Apakah Anda tahu aturan perpustakaan untuk pengunjung?
peraturan,Mau tahu dan ketentuan perpustakaan
peraturan,Aturan di BIPA gimana?
peraturan,"Tolong, berikan info tentang aturan di Perpustakaan ."
peraturan,"Selamat pagi, bolehkah membawa tas besar ke ruang baca?"
peraturan,Apa aja sih ini? di perpustakaan aturan
peraturan,makanan bawa boleh ringan ke ruang baca?
peraturan,halo kak peraturan laptop di perpus bagaimana?
peraturan,Permisi aturan untuk siswa asing sama dengan lokal?
peraturan,Apa syarat dan ketentuan di Perpustakaan?
peraturan,Mohon info kebijakan perpustakaan
peraturan,Apakah saya harus diam di ruang baca saja?
peraturan,Apa BIPA? di perpustakaan peraturan
peraturan,maaf mau nanya ga? code masuk perpustakaan ada dress
peraturan,Mau tanya perpusnya peraturan soal
peraturan,apa Rulesnya aja bro?
peraturan,Kasih tau aturan dong perpusnya
peraturan,tau dong aturan perpusnya
peraturan,Ada atau dokumen yang berisi peraturan?
peraturan,Perpustakaan BIPA punya aturan apa? min
peraturan,Bisa yang peraturan-peraturan dijelaskan berlaku?
peraturan,Panduan ruls perpus buat pengunjung
peraturan,Bisakah Anda mengundang teman diskusi yang ramah di ruang baca?
peraturan,"Selamat sore, daftar rules yang tidak boleh dilanggar apa saja? Makasih"
peraturan,"slamat pagi, rule jam masuk perpus BIPA berlaku untuk semua anggota?"
peraturan,info tentang aturan perpustakaan
peraturan,Ada peraturan khusus di ini? perpus
peraturan,"permsii, ada sanksi kalau anggota melanggar jam operasional ga?"
peraturan,Info ketertiban ya dong .
peraturan,Beri tahu saya kebijakan yang berlaku
peraturan,apa semua pengunjung buku isi harus tamu?
peraturan,Aturan peminjaman di tempat buku BIPA?
peraturan,Kebijakan operasional tempat buku
peraturan,: apakah semua pengunjung harus dapat mengakses buku tamu?
peraturan,"halo , gw baru disini, apa saja aturan di perpus bipa?"
peraturan,Perlu mematuhi aturan apa di sini?
peraturan,Mau tanya soal tata tertib perpusnya
peraturan,Jelaskan aturan dasar library dong
peraturan,kalau ketahuan merusak book kena sanksi apa?
peraturan,Gmn prosedur kalau melanggar peraturan?
peraturan,aturan? apa kalau melanggar Sanksinya
peraturan,boleh baca? makanan ringan ke ruang bawa
peraturan,Mau tanya soal aturan perpusnya
peraturan,Apa ada peraturan khusus di eprpustakaan BIPA?
peraturan,Rules yang berlaku di ini perpus apa?
peraturan,Apa aja sih aturan di perpus ini?
peraturan,Policy perpustakaan seperti apa?
peraturan,saja Apa yang dilarang di perpustakaan ini?
peraturan,in saja aturanya apa
peraturan,Apa aturan di perpustakaan ini?
peraturan,info aturan
peraturan,BIPA? peminjaman di perpustakaan Aturan
peraturan,"Selamat yang daftar peraturan sore, tidak boleh dilanggar apa saja? Makasih"
peraturan,"maaf ganggu, aturan minjem bacaan untuk mahasiswa sama dengan umum ga?"
peraturan,dan ketentuan di sini apa?
peraturan,Aturan dan tata aturan di perpustakaan
peraturan,seperti teknis perpustakaan Peraturan apa?
peraturan,Panduan Peraturan Perpustakaan untuk Pengunjung
peraturan,Ada liss peraturan yang bisa saya lihat?
peraturan,Apa peraturan di BIPA? perpustakaan
peraturan,tentang informasi Butuh kebijakan perpustakaan
peraturan,Ketentuannya aja apa di perpustakaan?
peraturan,Jelaskan aturan dasar tempat buku dong
peraturan,boleh bawa makanan ringan ke space baca?
peraturan,Pesanan untuk anggota dan non-anggota adalah sama atau tidak?
peraturan,Ingin mengetahui aturannya jika Anda ingin menggunakan layanan di sini
peraturan,Boleh minta info tentang regulasi ini? perpus
peraturan,"Sy pengunjung baru, boleh tahu rules-nya?"
peraturan,harus kartu setiap masuk ya?
peraturan,Rules yang aktif di perpus ini apa?
peraturan,Boleh info tentang regulasi perpus ini?
peraturan,Bantu jelaskan aturan perpustakaan
peraturan,Tolong kasih info tertib tata tentang perpus
peraturan,Apa peraturan ada khusus di perpustakaan BIPA?
peraturan,Policy untuk pengunjung perpustakaan
peraturan,Gue tahu dulu aturannya nih
peraturan,Sanksi yang mana untuk pelanggaran aturan?
peraturan,"Excuse me, boleh ga dicharge di ruang baca?"
peraturan,Jelaskan aturan dong perpustakaan dasar
peraturan,Peraturan penting yang harus diketahui apa? lah
peraturan,Boleh pengunjung? aturan perpustakaan untuk tahu
peraturan,apa perpustakaan Ketentuan saja?
peraturan,Apa itu Kebijakan Perpustakaan BIPA?
peraturan,Aturan untuk menggunakan fasilitas perpustakaan
peraturan,"Halo, saya hanya di sini, apa aturan di perpustakaan BIPA?"
peraturan,Mau tahu tentang atran di perpus BIPA
peraturan,"Maaf, saya minta dresscode untuk masuk perpustakaan ada ga?"
peraturan,Apa yang tidak di dilakukan boleh perpus?
peraturan,Apa hukum di Perpustakaan BIPA?
peraturan,Aturan perpus yang ditaati
peraturan,Tolong jelaskan aturan perpus
peraturan,tertib informasikan tata Mohon di BIPA
peraturan,selamat sore ada larangan khusus untuk tidak?
peraturan,"siang, tolong info buku cetak lengkap perpustakaannya dong, terima kasih banyak"
peraturan,Apa ada peraturan khusus di tempat buku BIPA?
peraturan,Tata tertib BIPA apa saja?
peraturan,Apa prosedur dan aturannya?
peraturan,Bisakah membawa makanan? Atau apa saja itu?
peraturan,mrff mau nanya dress code masuk perpustakaan ada ga?
peraturan,Aturan pinjaman di Perpustakaan BIPA?
peraturan,Ada jam tertentu yang telah diatur?
peraturan,boleh di dalam perpustakaan?
peraturan,Hal-ahl yang harus dipatuhi apa saja?
peraturan,Jelaskan tertib tata perpustakaan dong
peraturan,Regulasi perpustakaan bagaimana?
peraturan,Aturan perpus yang wajib dipatuhi
peraturan,"selamat pagi, aturan untuk cari buku di area terlarang gimana ya?"
peraturan,Share dong di dasar peraturan sini
peraturan,Aturan main di perpus dong
peraturan,Panduan penggunaan perpustakaan untuk
peraturan,Saya ingin tahu tata di sini
peraturan,Library ini ada peraturannya nggak?
peraturan,Dilarang ngapain aja perpus?
peraturan,Pertauran penting yang harus diketahui apa?
peraturan,Hal-hal yang boleh gak dilakukan apa aja?
peraturan,halo kak peraturan di laptop penggunaan perpus bagaimana?
peraturan,Apakah ada poster atau dokumen yang berisi aturan?
peraturan,peraturan Panduan perpus buat pengunjung
peraturan,Saya perlu tahu aturannya sebelum bergabung
peraturan,Apa pembatasan di Perpustakaan BIPA?
peraturan,Bisa kasih berlaku? peraturan yang tahu
peraturan,Tata tertib perpuss BIPA apa saja?
peraturan,Tata tertib yang berlaku perpustakaan di
peraturan,"Sis sore, mohon info tentang aturan lengkap perpustakaan, terima kasih"
peraturan,Apakah ada panduan untuk pengunjung baru?
peraturan,"Halo, ada peraturan khusus untuk anggota yang suka pinjam buku?"
peraturan,ini yang berlaku di perpus Rules apa?
peraturan,Apa Peraturan penting untuk diketahui?
peraturan,Aturan penggunaan komputer dan fasliitas lainnya gimana?
peraturan,"Selamat sore, daftar aturan yang tidak boleh dilanggar oleh siapa saja?"
peraturan,Pedoman di library apa saja?
peraturan,Jelaskan Peraturan Perpustakaan dong
peraturan,Aturan gimana? dan bersikap berpakaian
peraturan,Apa kebijakan tempat buku BIPA?
peraturan,tertib buat anggota dan non-anggota sama gak?
peraturan,Kasih tahu dong kbeijakan yang berlaku
peraturan,Ada kebijakan khusus di perpustakaan?
peraturan,Bagaimana dengan pinjaman dan penggunaan tempat itu?
peraturan,Tata tertib pengunjung apa aja?
peraturan,Apa ada panduan pengunjung buat baru?
peraturan,saya ya? diam di ruang baca harus
peraturan,Dilarang absen di Perpustakaan?
peraturan,Berapa banyak kebijakan di sini?
peraturan,"Aturan berpakaian, cara bertindak?"
peraturan,"Halo Sis, Apa yang ingin Anda tanyakan pada jam malam di perpustakaan?"
peraturan,"Selamat sore, ada larangan khusus bayi?"
peraturan,boleh telepon dalam di perpustakaan?
peraturan,apa saja policy disini?
peraturan,spill list rules
peraturan,"pakai perpus BIPA, peraturan halo fasilitas komputer ada batasan waktu? terima kasih"
peraturan,Panduan penggunaan library untuk pemula
peraturan,"Halo BIPA Perpus, Aturan untuk menggunakan fasilitas komputer Apakah ada batasan waktu? Terima kasih"
peraturan,"halo, ada aturan khusus 2 anggota yang sering pinjam buku ga?"
peraturan,Dilarang perpus? aja di ngapain
peraturan,Boleh informasi minta tata tertib perpustakaan?
peraturan,Apakah ada dokumen peraturan perpustakaan?
peraturan,larangan sore ada selamat khusus untuk anak-anak tidak?
peraturan,halo kak mau tanya regulasi pukul malam di perpustakaan gimana?
peraturan,Apa Tata Tertib Perpustakaan BIPA?
peraturan,"selamat sore, saya anggota baru mau tau aturan jam layanan weekday"
peraturan,Aturan untuk meminjam dan penggunaan di mana?
peraturan,Aturan main dong perpus BIPA di
peraturan,sebutkan kebijakan tata tertib disini
peraturan,Aturan penggunaan komputer dan sarana lainnya gimana?
peraturan,perpus gimana di Peraturannya BIPA?
peraturan,Aturan perpustakaan yang wajib dipatuhi (publik)
peraturan,Syarat dan ketnt di sini apa?
peraturan,"halo admin, rules untuk anggota yang telat bayar denda gimana?"
peraturan,Apa yang tidak boleh dilakukan di perpustakaan?
peraturan,"hellow , ane baru disini, apa saja aturan di perpus bipa?"
peraturan,Apa yang harus dilakukan di perpustakaan?
peraturan,"Hai Admin, apakah kita diperbolehkan tidur di ruang baca jika kita lelah?"
peraturan,saja? yang harus dipatuhi apa Hal-hal
peraturan,aturan untuk bawa kamera ke dalam gimana?
peraturan,Aturan dan Prosedur di Perpustakaan
peraturan,Selamat siang apakah ada larangan khusus untuk anak -anak atau tidak?
peraturan,pemula penggunaan perpustakaan untuk Panduan
peraturan,"hallo , aq baru disini, apa saja aturan di perpus bipa?"
peraturan,Ada SOP atau peraturan resmi kah? min
peraturan,Peraturan tentang dimasukkannya kamera ke dalam?
peraturan,Tata Tertib Di Perpustakaan
peraturan,Mau tahu tahapan dan ketentuan perpustakaan
peraturan,Bisakah Anda membawa makanan ringan ke ruang baca?
peraturan,"Mendefinisikan sistem aturan perpustakaan, seperti apa?"
peraturan,"Biarkan aku diam di ruang baca, ya?"
peraturan,Aturan yang wajib diikuti perpustakaan
peraturan,"kalau telat balikin buku, berapa?"
peraturan,Aturan dan tata cara di perpustakaan lah
peraturan,Kewajiban pengunjung perpustakaan macam-macam?
peraturan,Hal-hal yang melanggar apa aja?
peraturan,saja? di perpustakaan apa Pedoman
peraturan,Aturan peminjaman dan pegngunaan tempatnya gimana?
peraturan,Hal-hal yang harus saja? apa dipatuhi
peraturan,Aturan perpus yang perlu dipatuhi (pengguna)
peraturan,Peraturan yang akan diterapkan pada perpus ini apa saja?
peraturan,selamat peraturan untuk cari buku di area terlarang gimana ya?
peraturan,peraturan untuk kamera bawa ke dalam gimana?
peraturan,"selamat pagi, peraturan jam masuk untuk BIPA berlaku perpus semua anggota?"
peraturan,Bagaimana prosedur dan aturannya?
peraturan,Panduan perpustakaan penggunaan untuk pemula
peraturan,Library ini punya aturan apa saja ya?
peraturan,Saya harus tinggal di ruang baca?
peraturan,"permisi, ada sanksi kalau anggota melangagr jam operasional ga?"
peraturan,"Selamat pagi, jam masuk perpustakaan BIPA berlaku untuk semua anggota?"
peraturan,Tata tertib di BIPA gimana?
peraturan,Aturan wajib di perpustakaan (Perpustakaan)
peraturan,Ada pamflet atau dokumen yang berisi ketentuan perundang-undangan?
peraturan,apa semua pengunjung harus isi bacaan tamu?
peraturan,mau tanya dong denda keterlambatan per hri berapa oks terima kasih
peraturan,"slmt sore, q anggota baru mau tau peraturan jam layanan weekday"
peraturan,Apa saja yang dilarang di ini?
peraturan,Spill semua aturan nya ...
peraturan,: Mau tanya tentang peraturan Perpustakaannya 
peraturan,"Aku perlu diam di ruang baca, kan?"
peraturan,Aturan penggunaan komputer dan layanan lainnya gimana?
peraturan,"selamat pagi, tata tertib jam masuk perpus BIPA berlaku untuk semua anggota?"
peraturan,Tolong deskripsikan aturan rak :
peraturan,Aturan perpus yang ditaati wajib
peraturan,dalam telepon di boleh perpustakaan?
peraturan,"Selamat siang, saya anggota baru untuk mengetahui aturan jam layanan hari kerja"
peraturan,Apa Regulasi Teknis Perpustakaan?
peraturan,Bisakah Anda meminta informasi tentang peraturan perpustakaan ini?
peraturan,Ketentuan yang apa dipatuhi harus aja?
peraturan,tahu Mau prosedur dan ketentuan perpustakaan
peraturan,Harus memindai kartu setiap kali Anda masuk?
peraturan,Mhon beritahu tata tertib di BIPA .
peraturan,"halo perpus BIPA, peraturan pakai fasilitas laptop ada batasan waktu? terima kasih"
peraturan,Kewajiban pengunjung perpustakaan apa?
peraturan,Berapa banyak aturan yang berlaku di sini?
peraturan,Hal-hal yang gak boleh dilakukan aja? apa
peraturan,"Selamat sore, list peraturan yang tidak boleh dilanggar apa saja? Makasih"
peraturan,Tlg kasih info tentang tata tertib perpus
peraturan,Apakah ada aturan tentang pakaian di perpustakaan?
peraturan,permisi aturan ga mahasiswa asing sama untuk dengan lokal?
peraturan,kak halo peraturan penggunaan laptop di perpus bagaimana?
peraturan,Tata tertib buat anggota dan sama non-anggota gak?
peraturan,Boleh minta informasi tata tretib perpustakaan?
peraturan,Bisakah Anda memberi tahu aturan yang berlaku?
peraturan,"Saya seorang pengunjung baru, dapatkah Anda mengetahui aturannya?"
peraturan,"selamat BIPA peraturan jam masuk perpus pagi, berlaku untuk semua anggota?"
peraturan,Bisa dijelaskan peraturan-peraturan berlaku? yang
peraturan,Perpustakaan aturan punya ini apa saja ya?
peraturan,"Selamat sore, ada larangan khusus untuk anak-anak?"
peraturan,Apakah ada kebijakan khusus yang harus saya ketahui?
peraturan,Aturan untuk pengunjung baru seperti saya apa
peraturan,Tata tertib yang aktif di perpustakaan
peraturan,Jelaskan aturan dasar perpustakaan
peraturan,excuse me boleh charge hp di tempat baca ga?
peraturan,Apa aturan untuk pengunjung baru seperti saya?
peraturan,Apa saja yang dianggap melanggar?
peraturan,perpus yang harus dipatuhi di Aturan apa aja?
peraturan,Peraturannya gimana di eprpus BIPA?
peraturan,siank kak help info tata tertib lengkap perpustakaan dong makasih
peraturan,Ada larangan di gak khusus perpus ini?
peraturan,Jelaskan aturan dasar peprustakaan dong
peraturan,"Permisi, apakah anggota dikenai sanksi jika anggota melanggar jam kerja?"
peraturan,List dong dan keharusan di sini larangan
peraturan,Biarkan saya tahu ketertiban di sini 
peraturan,Aturan permainan di perpustakaan BIPA
peraturan,Aturan permainan perpustakaan BIPA dong
peraturan,Aturan permainan di perpustakaan seperti apa?
peraturan,mau tanya denda keterlambatan per hari berapa ya terima kasih
peraturan,Ketentuan penggunaan library
peraturan,Mohon info kebijakan perpustakaan 
peraturan,Tata tertib buat anggota dan non-anggota sama gak? deh
peraturan,Hal-hal yang melanggar dianggap apa aja?
peraturan,Ada kebijakan khusus di Perpustakaan?
peraturan,"Maaf ganggu, ada aturan pinjaman buku sama dengan umum ga?"
peraturan,Jika kegagalan untuk mengembalikan buku denda berapa?
peraturan,Tampilin larangan dan keharusan di sini dong
peraturan,Aturan yang harus dipatuhi di aja? apa perpus
peraturan,Boleh tahu aturan untuk pengunjung?
peraturan,"halo perpus BIPA, peraturan pakai fasilitas komputer ada batasan waktu? terima"
peraturan,"selamat sore, saya anggota mau tau peraturan jam layanan weekday"
peraturan,Bisakah Anda menjelaskan peraturan perpustakaan?
peraturan,Library BIPA punya aturan apa?
peraturan,"hlo admin, tata tertib untuk anggota yang telat bayar denda gimana?"
peraturan,Aturan penggunaan dan bagaimana?
peraturan,Mohon info tentang kebijakan perpus
peraturan,Ada jam-jam yang tertentu diatur?
peraturan,Apa semua pengunjung perlu mengisi buku tamu mereka?
peraturan,Kebijakan Operatif Perpustakaan (MOPC)
peraturan,mau tanya dong denda keterlambatan per hari terima ya berapa kasih
peraturan,"Halo, kak, bagaimana peraturan penggunaannya di perpustakaan?"
peraturan,apa? aturan perpustakaan seperti Sistem
peraturan,Berikan penjelasan tentang kebijak perpustakaan
peraturan,"halo, ada aturan khusus 4 anggota yang sering pinjam buku ga?"
peraturan,Aturan buat pengunjung tempat buku baru
peraturan,Bisakah Anda membantu menjelaskan ketentuan umum di sini?
peraturan,berapa tanya dong denda keterlambatan per hari mau ya terima kasih
peraturan,main di perpus BIPA dong
peraturan,Kewajiban apa perpustakaan pengunjung saja?
peraturan,disini? saja rules yang berlaku apa
peraturan,": hai, bisa tidur di ruang baca kalau capek?"
peraturan,Bisakah Anda meminta teman Anda untuk diskusi lambat di ruang baca?
peraturan,Ada poster atau dokumen yang berisi
peraturan,Standar operasional tempat buku apa saja?
peraturan,Mohon informasikan tata tertib BIPA
peraturan,Apa larangan buku BIPA?
peraturan,halo kak perpus penggunaan laptop di peraturan bagaimana?
peraturan,Peraturan yang berlaku di saja? ini apa perpus
peraturan,Apa ketentuan yang harus dipatuhi?
peraturan,Ada dokumen tata tertib perpustakaan?
peraturan,Butuh info perpustakaan aturan tentang
peraturan,Sistem aturan perpus seperti apa?
peraturan,Aturan peminjaman dan penggunaan tempantya gimana?
peraturan,Apa yang dilarang di perpustakaan ini?
peraturan,kalau telat balikin bacaan dendanya berapa?
peraturan,Perilaku teknis perpustakaan apa?
peraturan,Saya harus mengetahui Peraturan sebelum menggunakannya.
peraturan,"khusus ada peraturan halo, untuk anggota yang sering pinjam buku ga?"
peraturan,Aturan apa yang harus dipatuhi di perpustakaan?
peraturan,Bisakah kamu membawa makanan? Atau apakah ada aturan?
peraturan,"halo perpus BIPA, rules pakai fasilitas komputer ada batasan waktu? terima kasih"
peraturan,maaf nanya dress code masuk perpustakaan ada ga?
peraturan,Bisakah dijelaskan tatatertib perpustakaannya?
peraturan,perpus main di Aturan BIPA dong
peraturan,peraturan untuk bawa kamera dalam gimana?
peraturan,Aturan Perpustakaan BIPA
peraturan,Aturan penggunaan komputer dan fasilitsa lainnya gimana?
peraturan,Harap info tentang kebijakan perpustakaan
peraturan,Ketnt perpustakaan apa saja?
peraturan,Aturan main di perpus BIPA dnog
peraturan,"Selamat pagi, apakah Peraturan jam masuk Perpustakaan BIPA berlaku untuk semua anggota?"
peraturan,Standar operasional library apa saja?
peraturan,Apa saja di perpustakaan BIPA?
peraturan,Apakah semua pengunjung punya buku tamu?
peraturan,buku telat balikin kalau dendanya berapa?
peraturan,Bisakah Anda meminta informasi tentang aturan perpustakaan?
peraturan,Share dong peraturan dasar di
peraturan,Ketentuan apa yang paling populer di Perpustakaan?
peraturan,Aturan pengunjung apa saja?
peraturan,Boleh minta informasi tata perpustakaan?
peraturan,Keberatan untuk mematuhi aturan apa saja di sini?
peraturan,Perpustakaan BIPA apa? aturan punya
peraturan,Aturan pengunjung macam apa?
peraturan,gimana main di perpustakaan Aturan ya?
peraturan,dan larangan List keharusan di sini dong
peraturan,Tata tertib penggunaan perpuz
peraturan,Apa peraturan yang berlaku di kantor pusat ini?
peraturan,Saya ingin menemukan aturan perpustakaan 
peraturan,slamat pg boleh bawa tas besar ke ruang baca tidak?
peraturan,Apakah ada daftar peraturan yang perlu saya lihat?
peraturan,Boleh tertibnya? list tata minta
peraturan,Mohon info tentang tata tertib perpustakaan
peraturan,Ada daftar peraturan yagn bisa saya lihat?
peraturan,Mau tahu langkah dan ketentuan perpustakaan
peraturan,"Saya harus tetap diam di ruang baca, sih?"
peraturan,Hal apa yang harus dipatuhi?
peraturan,Bisa kasih peraturan tahu yang berlaku?
peraturan,Butuh informasi tentang kebijakan
peraturan,"Saya pengunjung baru, boleh tahu rules-nya? sih"
peraturan,Apa sanksi jika melanggar aturan?
peraturan,Apa saja kebijakan yang berlaku?
peraturan,Bisakah Anda menjelaskan panduan umum?
peraturan,Apa ada tata tertib spesifik di perpustakaan?
peraturan,"Maaf mengganggu, aturan meminjam buku untuk siswa sama dengan publik atau tidak?"
peraturan,peraturan ada Apa khusus di perpustakaan BIPA?
peraturan,Aturan peminjaman gimana ya?
peraturan,Bagaimana peraturan resmi perpustakaan?
peraturan,ketentuan tata tertib sih
peraturan,apa in aturanya saja
peraturan,Rules library BIPA dong
peraturan,Tidakkah seharusnya ada ajakan untuk diskusi pelan di ruang bacaan?
peraturan,"selamat sore, saya anggota baru mau tau rules jam layanan weekday"
peraturan,Boleh minta show tata tertibnya?
peraturan,Daftar spill-line peraturan (PSL)
